Data PC1,Data PC2,Data PC3,Data PC4,Data PC5,Status,Life_expectancy
4.7090817792452775,0.7396766154430258,0.9404655608367727,0.47779201613699823,1.4742928809836997,0.4603482701187487,-2.2143808452745386
5.572439144287833,1.4375168301901744,0.03329804468218959,0.3670405021603725,1.1275881822043594,0.4603482701187487,-2.2670209853971968
4.856530525233438,1.9566093303897925,0.2166757947456998,-0.6946221764998896,0.6701870974213785,0.4603482701187487,-2.298605069470792
4.384677315630575,2.3187610135375634,-0.5959619800430371,-1.7463513148151681,0.5168805480462563,0.4603482701187487,-2.330189153544387
4.859564220383653,2.5155919933524293,-0.6159419860942569,-1.2496860813597144,0.7214072099601161,0.4603482701187487,-2.361773237617982
5.106468149852301,2.443840688973149,0.2897464410973999,-1.5953571235127548,0.254600860250639,0.4603482701187487,-2.393357321691577
4.44106671796789,2.422301219953854,0.551177453881849,-1.765105142476106,-0.6348294476171548,0.4603482701187487,-2.4775815458878294
4.646585348360886,2.054084788562624,-0.2711502015537859,-1.0042854342917338,-0.9975988263615895,0.4603482701187487,-2.519693657985957
-2.2283546980058553,-0.6866577484166873,0.47596218079944785,-0.0651814810197607,-0.6142925853932735,0.4603482701187487,0.7545230576433802
-2.933277577712897,-0.06109904037919164,0.9497016827467037,1.0952834908722435,0.7207064431216309,0.4603482701187487,0.7334670015943167
-2.9151273360214676,-0.1548102270230644,0.9437221469814777,1.0645338225596992,0.6985311107067107,0.4603482701187487,0.7229389735697842
-2.8410251762242824,-0.0832803151442294,0.9173139999663091,1.1108617648423003,0.649793277597336,0.4603482701187487,0.7018829175207221
-2.93148752664971,-0.23215850816153621,0.9565820916749601,1.0100162685897702,0.6654611067351901,0.4603482701187487,0.6808268614716586
-2.8983749408089383,-0.16643124110954316,0.9491349820545808,1.0517488696993693,0.649333723315,0.4603482701187487,0.670298833447126
-2.1258163275019824,-1.242423800668263,0.20568363799731354,-0.665303668712602,-0.6621215016707614,0.4603482701187487,0.649242777398064
-1.9413335638133524,-1.195458351827979,0.11287165637610677,-0.5977982974576014,-0.1532742073969293,0.4603482701187487,0.6281867213490004
-2.4563723143783314,-0.6034345134589172,0.74182913472562,0.4531426276722562,0.13158997478559376,0.4603482701187487,0.6071306652999369
-2.42347032327216,-0.7725289577416753,0.6793101077890018,0.2813576047095864,0.17932971867715958,0.4603482701187487,0.5860746092508733
-0.7901646025773452,-0.9108345503558911,-0.38323819223935474,0.5726923172841343,0.6361674300005326,0.4603482701187487,0.5650185532018098
0.831659852245171,-2.0928882434012808,-1.350531230376831,-0.9073745010633497,0.07146155926989717,0.4603482701187487,0.5439624971527477
-0.19797721979825927,-1.3009285857843378,-0.4370445940159773,0.8258411140775032,0.9295002664033911,0.4603482701187487,0.5229064411036841
-0.41890796536605446,-1.0251416968011475,-0.6174515585156883,0.32914297139202,0.38948905492126235,0.4603482701187487,0.5018503850546207
-0.032345059951863306,-1.4711935218467047,-0.9318603373928384,-0.5537459345413179,0.09728346671335031,0.4603482701187487,0.4807943290055571
-0.2597365824256813,-0.2631853197301727,-0.6255837617891642,0.7899439803372554,0.12512496423420413,0.4603482701187487,0.4597382729564935
-2.6191987131229686,0.19699661994099554,1.73788835083872,-1.2361567005799319,-0.7830382899161998,0.4603482701187487,0.7439950296188477
-3.13980379487235,0.8056261030765689,2.120414916213355,-0.22037781108834306,-0.3487721495880763,0.4603482701187487,0.7334670015943167
-3.373177889673096,0.7879049673619893,2.2969276514041104,-0.07730123990740108,-0.08584255864370911,0.4603482701187487,0.7124109455452532
-3.6703378850228674,0.899619355057639,0.8600450252969819,0.815170725926335,-0.03367840660518289,0.4603482701187487,0.7018829175207221
-2.7245625020666835,0.8491881702124905,2.3435521674162385,0.5431879423682184,0.13991692742631281,0.4603482701187487,0.6808268614716586
-2.294298311021585,0.048319626174429364,1.3039251753005014,-2.016877449735207,-0.43177780368487106,0.4603482701187487,0.659770805422595
-3.2959784821611526,0.7286746490323468,0.18897490130656186,0.21616144743763613,0.9383283320119187,0.4603482701187487,0.670298833447126
-2.7157845129740417,2.1397820369945024,0.1890686271445984,0.6290472540223213,0.014456754707874804,0.4603482701187487,0.649242777398064
-2.862697698926038,1.1350341960483905,0.24120059104868913,0.3397748607987661,0.3702444124386482,0.4603482701187487,0.5860746092508733
-2.661059132954821,1.0216390258516514,0.10163647579808008,0.0643398413763065,0.26233784289686546,0.4603482701187487,0.6281867213490004
-2.0225565893389543,0.022192059415568424,1.1761368853683902,-2.1810201216110014,-0.4745434261170068,0.4603482701187487,0.5966026372754059
-2.584248942692328,0.8710043036333714,1.6605767475742397,-1.1185548137069277,-0.669787301944103,0.4603482701187487,0.5755465812263423
-1.9295807026784686,0.5693183436511252,-0.6105521625803156,-1.4698999416691552,-0.0026361762323351577,0.4603482701187487,0.5123784130791517
-2.0925717195902136,1.2877838474624392,-0.3940981245063177,-0.7634107683796321,0.11696866441293895,0.4603482701187487,0.5123784130791517
-1.6738808128929779,0.9714280033124094,-0.8047623824503327,-1.397492087439461,0.17524307348451254,0.4603482701187487,0.5018503850546207
-2.4525244732565543,1.7109974529610315,-0.028253513413531963,0.16865725326976672,0.7918739400061194,0.4603482701187487,0.5123784130791517
-1.6280219098538622,-0.9965866894081027,-1.080778617973549,-1.0093397803023008,-0.5470868171939854,0.4603482701187487,0.5860746092508733
-1.9953497039057118,-0.7769680497476795,-0.6814865802379754,-0.20792392010853478,-1.1131208043521246,0.4603482701187487,0.5650185532018098
-1.8200777695765649,-0.9268633280166387,-0.7712288179088684,-0.29009032745295604,-0.640099336650393,0.4603482701187487,0.5439624971527477
-1.799922024617883,-0.9252825032250828,-0.644755654909618,-0.37579420700462757,-0.6924824680135738,0.4603482701187487,0.5439624971527477
-1.7289613094410947,-0.9872430207368982,-0.6381456258747565,-0.3033020657125571,-0.8139331630779163,0.4603482701187487,0.4913223570300896
-1.6481160122867475,-0.9040070906539226,-0.7511799930776459,-0.4615972988901954,-0.6524438313002191,0.4603482701187487,0.4492102449319625
-0.9215893099675306,-1.133004580124018,-0.8005217758700851,-0.018173817701513606,-0.27775050175769084,0.4603482701187487,0.4281541888828989
-0.7692492858594231,-1.129606070815659,-1.1062132046902695,-0.16548604396047298,-1.1520442325206228,0.4603482701187487,0.4176261608583679
-0.4890611449025686,0.5631748638862701,-1.6055107081220037,-0.08118847502288087,-1.54359194007886,0.4603482701187487,0.4492102449319625
-0.8954679960372104,0.04099876332268004,-1.1851765429585661,-0.2019815475712257,-1.0761906072911258,0.4603482701187487,0.3860420767847733
0.042873031532527174,0.5679567809587904,-0.6103218778616989,-0.591460167763953,-1.3034502777211177,0.4603482701187487,0.3965701048093043
-0.6482347189774973,-0.522686582434278,-0.36256780159276414,-0.8639431647801452,-0.6890995301445467,0.4603482701187487,0.3965701048093043
-1.1017261289950484,-1.2221310357981108,-1.369189117283944,-0.9975682208587273,-0.6555524389466875,0.4603482701187487,0.3649860207357097
-1.0649488941395342,-1.113831028040077,-1.2792302130317172,-0.8617240428216524,-0.7007144909564962,0.4603482701187487,0.3544579927111772
-0.8187383186498389,-0.2619657208608016,-1.4265021597931247,-0.7326560535359384,-0.9392257537732641,0.4603482701187487,0.3544579927111772
-0.6747946778221813,0.17155872963980304,-1.5793356763135993,-0.6761912619907159,-1.0886472524609874,0.4603482701187487,0.291289824563988
-3.5782782743766535,0.5157555753927024,1.6375757561785829,-0.5357639106165544,-0.9427472729975189,-2.1722683996228462,1.4283168512134037
-4.660392394834957,1.856630511723734,1.110552030009326,0.8774836994867488,0.8714607585796522,-2.1722683996228462,1.4177888231888724
-4.5087846477748394,1.9564789465835128,2.0335501922666404,0.34307103005542017,0.7369950384190082,-2.1722683996228462,1.3967327671398089
-4.5170901321256824,1.924367563430071,2.072663299638371,0.33451870832805136,0.7871044693053874,-2.1722683996228462,1.3756767110907453
-4.6409328620389,1.7755230041660681,0.775042796903486,0.985643940545383,1.1661369704820068,-2.1722683996228462,1.3440926270171507
-4.674352633760462,1.7284728967097078,0.6366766404583327,1.0078082930184107,1.201389502347481,-2.1722683996228462,1.3335645989926197
-4.648780922338011,1.679311516563865,0.6503417644195804,0.9412166543791332,1.320366081930085,-2.1722683996228462,1.312508542943556
-4.627476468012418,1.6163937330535842,0.6327296368789966,1.0366608660247763,1.1884311840840565,-2.1722683996228462,1.270396430845429
-3.9592559564635206,0.931325818932267,-0.12339782908594293,-0.08321297135796807,0.706659853995721,-2.1722683996228462,1.270396430845429
-4.676056435642022,1.5198910674582469,0.6097172756995256,1.0960819961205268,1.1265202800253358,-2.1722683996228462,1.259868402820898
-3.777014897913099,0.647375681710285,-0.2902184409742271,-0.49550960240868736,0.5293419602894154,-2.1722683996228462,1.2388123467718344
-3.0317409217551097,0.29803655864569684,-0.20839176087267328,0.05575088834225863,1.0669025294893157,-2.1722683996228462,1.7652137479984158
-3.873342641047792,1.1182796710749114,0.7414754412234974,1.6658582049164223,1.6422282950045999,-2.1722683996228462,1.449372907262467
-3.252141525996394,0.162376926448731,-0.6537220065759618,-1.293008605951203,0.19156524790631813,-2.1722683996228462,1.1230040385019873
-4.424904450881009,1.5277330428850968,0.7236078858938151,1.1656417858677206,1.017902485562874,-2.1722683996228462,1.1230040385019873
-1.9415226340389717,3.1602315213240404,-1.328088616998882,-0.026881948044257167,-0.7701550131740195,-2.1722683996228462,1.08089192640386
-2.7837662919552955,0.12725542877653465,0.8329104121969424,0.11096176565202197,-0.5837121534336187,-2.1722683996228462,1.2914524868944923
-4.430693896492001,1.169755710661074,1.104427922041297,0.5738894360693507,2.0145606295207252,-2.1722683996228462,1.2809244588699615
-3.0269213011229517,0.07619634786498437,-0.38054146676165196,-1.675573119819663,0.9511072805086925,-2.1722683996228462,1.2493403747963654
-4.275092439929856,1.6334726807027513,0.8980615327427154,0.7484277830993222,1.5477293920805988,-2.1722683996228462,1.975774308489048
-3.4933978099097325,1.2336271860928636,1.119504035738544,1.9361790601169646,-0.32650683909008754,-2.1722683996228462,1.975774308489048
-3.8528453312859985,2.1322554767740565,0.2008662832656205,1.0897878584387404,1.650708491729349,-2.1722683996228462,1.5546531875077834
-3.6182563868916886,2.3754759150816627,0.5327524444986376,0.9569510756781977,1.344483191094861,-2.1722683996228462,1.3440926270171507
-2.8942787467807345,1.844866043397488,1.3140574263427018,2.06159236456632,-0.6486386571454388,-2.1722683996228462,1.5546531875077834
-3.366488322740609,1.5153306719981539,0.9990254970980441,2.0988611961154438,-0.777437199220135,-2.1722683996228462,1.2388123467718344
-1.8066630063888551,0.4033673129957163,-0.42154924013623646,-0.23020386235387078,-1.516229711768643,-2.1722683996228462,1.1124760104774547
-3.208446313528087,1.4238543650221072,0.8882012453882354,2.0557521701661607,-0.4239387520809882,-2.1722683996228462,1.070363898379329
-3.019443337947654,1.6615137178946922,0.7871422564587576,2.12685976451519,-0.5638818474336653,-2.1722683996228462,1.0598358703547963
-2.068538562324513,0.7138908362208645,-0.06657864572318838,0.4168298992969573,-1.1725638071070001,-2.1722683996228462,1.0071957302321384
-3.3154259038860556,1.7422339222421834,0.509123710905635,2.4478928156559605,-0.7833999304154641,-2.1722683996228462,0.9966677022076074
-2.2209854290365962,2.227976423642954,0.27165039016813425,3.0894643898319583,-0.44586555237030845,-2.1722683996228462,0.9861396741830748
-2.021918425368123,2.6851930012993566,0.09548733744510747,3.1489341019423867,-0.42590278202463333,-2.1722683996228462,0.9334995340604167
-1.461218302051928,-1.2105110371210777,-0.31624532922497184,-1.2632185221753796,-0.5309983854059184,0.4603482701187487,0.3649860207357097
-1.6291937452271812,-0.9024563064249209,-0.45274389536152176,-0.12695875023068767,-0.462096882066596,0.4603482701187487,0.3439299646866462
-0.9117428635706523,-0.9999026082389643,-0.2670202252893888,0.37789195621180144,-0.03571496018906969,0.4603482701187487,0.3123458806130516
-1.1906791267812722,-0.5056938696120639,-0.14134124839917522,-0.15897005763082706,-1.030998296173987,0.4603482701187487,0.280761796539457
-1.1671007169310899,-0.2531029507769687,-0.682513063599586,0.13320488143057746,-0.8770174571415946,0.4603482701187487,0.2491777124658609
-0.8020668118357748,0.9352257136925416,-0.9339622653563912,0.3281713518308649,-1.874756471172457,0.4603482701187487,0.1965375723432028
-0.3569984574373807,0.14167380865116286,-0.8738493299493513,-0.733748575955546,-1.398689701484863,0.4603482701187487,0.9229715060358856
-0.4809383193597468,0.4315447314395363,-1.0645510151534794,0.3101366494245455,-1.506775242147805,0.4603482701187487,0.3965701048093043
-0.46646296665800396,0.7314350813517606,-1.152111645545547,0.16500454211623433,-2.0489773447234225,0.4603482701187487,0.3965701048093043
0.6820561941629192,1.7214543891368221,-1.5874482173394435,0.0678026000797074,-1.8572476812407859,0.4603482701187487,-0.0034949601228971
0.6015629060955653,1.3720902901280272,-0.704805948486811,-0.4960121146258438,-1.2233610090214093,0.4603482701187487,-0.0877191843191498
0.6785072220150874,1.196631574788638,-0.9213915621827596,-0.6641774247248643,-1.2761042311038249,0.4603482701187487,-0.0877191843191498
0.7891342891392866,1.136957821986426,-0.7250152681220099,-0.4456439967678503,-1.5186462289146594,0.4603482701187487,-0.1508873524663405
1.4381430381578724,1.7204393975000714,-0.900556112048951,0.019072985308080995,-2.3560675622630898,0.4603482701187487,-0.1508873524663405
0.6384039157888569,-0.01308265566782771,-0.9031728144451244,-0.45272152771999524,-1.5853661660683305,0.4603482701187487,-0.1824714365399351
0.24020435354550712,-0.04499068533373469,-1.1258221527166197,-0.33962068733745726,-1.9931948745424544,0.4603482701187487,-0.2772236887607203
-1.9904960410670547,-0.6853936947630034,-0.04470533780010326,-0.8562750329873156,-0.5537084486564811,0.4603482701187487,0.7229389735697842
-2.629892124434829,-0.3630732639089258,0.10082677185520068,-1.1123880016380736,-0.12792154231365363,0.4603482701187487,0.649242777398064
-2.3506092881895877,-0.43795919003445305,-0.036035368538939724,-1.1038043063260692,0.4319517026323008,0.4603482701187487,0.5860746092508733
-2.350381188738971,-0.46661334717147623,-0.03127082254367624,-1.0962213555572984,0.49057488981196046,0.4603482701187487,0.5966026372754059
-2.3445298395961434,-0.3948968644005237,-0.03591733101150311,-1.0992949656220692,0.40520488314272557,0.4603482701187487,0.6071306652999369
-2.33755216793361,-0.5468651802424237,-0.023993988283721186,-1.0950891033055874,0.47973948181245407,0.4603482701187487,0.6071306652999369
-1.5774596920249857,-0.7156070063048487,-0.013185261114842304,-0.4979856359035154,0.9105423878170615,0.4603482701187487,0.5650185532018098
-1.0344522823469686,0.8793195793262971,-0.31995923140647464,-0.09401808335860011,0.22375142221684574,0.4603482701187487,0.5544905251772787
-2.2733642002294263,-0.10664027635237726,-0.10012538491723545,-1.0404752616844237,0.5223067967183713,0.4603482701187487,0.5439624971527477
-2.236984885650196,-0.24500903685276615,-0.06490815961386649,-0.9519135409559455,0.4314551655935244,0.4603482701187487,0.5229064411036841
-2.0498176671847825,-0.17759475634783428,-0.0823337656747193,-0.7630845729919526,0.08692186964835576,0.4603482701187487,0.5123784130791517
-2.0007077600420313,-0.16706050300980801,-0.11472692584663537,-0.7810977902361081,0.10530774732739455,0.4603482701187487,0.4807943290055571
-1.88752571400136,0.012074133894553364,-0.14460896252697783,-0.663223407360652,0.007693932534094902,0.4603482701187487,0.4176261608583679
-2.223545013913438,-0.14717577260157524,0.08447198683050731,-0.6326039204228208,-0.6170202255151365,0.4603482701187487,0.4070981328338354
-1.6423001681799003,0.834405352602234,-0.22903790231295418,-0.40780085427081975,-0.3066278719284857,0.4603482701187487,0.3860420767847733
-0.8454747006257401,-0.12979146295801225,-0.9802029854922042,-0.9204813168628063,0.23338708511974382,0.4603482701187487,0.3544579927111772
-2.4373848828747917,-1.0381104950961164,1.0382449739096853,0.5843986427830227,-0.34890220881760275,0.4603482701187487,0.8071631977660384
-2.53039019571917,-1.0760286315333196,1.318784482673382,1.108458106532622,-0.8979838567829489,0.4603482701187487,0.7966351697415058
-1.6605972806214584,-2.0997729160559797,0.3205253782549966,-0.5117654816656896,-1.503380473793988,0.4603482701187487,0.7861071417169748
-2.8384736985134222,-0.7796356110333353,1.5673121105561916,2.0029310411252816,-0.3878523093238546,0.4603482701187487,0.7650510856679112
-0.920035397420803,-2.34581302820861,0.5036363942015581,0.5596235301959143,-0.8292857059090998,0.4603482701187487,0.7229389735697842
-1.0109337592108636,-2.24417877816902,0.5414616532134505,0.6249798307565883,-0.715437696861563,0.4603482701187487,0.7229389735697842
-2.293752898261395,-1.1482721779544247,1.2037163610005577,1.2364579442300248,-0.8626912152292283,0.4603482701187487,0.7124109455452532
-1.5451038776704513,-1.79088684935829,0.4428888032567341,0.1428263991547768,-1.4379365014123704,0.4603482701187487,0.6913548894961896
-1.603495183113007,-1.7051461204236997,0.4741608755553416,0.17911820905715267,-1.2527417834801078,0.4603482701187487,0.670298833447126
-1.5136241869396614,-1.90393789719764,0.38527517906835057,-0.04018880023587492,-1.2601836257261496,0.4603482701187487,0.659770805422595
-2.6050950784500184,-0.7981362253200159,1.5491473134381761,2.2011978524690776,-0.5661910505582894,0.4603482701187487,0.6387147493735315
-2.5124534661759816,-0.857940160497958,1.4445618310394153,2.03406422309993,-0.5488130101469458,0.4603482701187487,0.6281867213490004
-2.39838377326039,-0.8522996536615614,1.3171826693360744,1.8882483644613115,-0.5232823270552895,0.4603482701187487,0.6071306652999369
-1.3118803612864478,-2.0075836378533003,0.2703566579319485,-0.16713413225126036,-1.247722127612003,0.4603482701187487,0.5966026372754059
-2.4994965936226086,-1.1026310776793478,1.3565550998995508,1.7568127529634607,-0.7666251957400847,0.4603482701187487,0.5755465812263423
-1.7175177484984452,-1.4474400227293094,0.8289733852510193,0.8339973553061236,-0.9952286877215335,0.4603482701187487,0.5544905251772787
2.716413269118907,-2.7643970688030666,1.9392478615754452,0.42786903278018945,0.9526330937756987,0.4603482701187487,0.2702337685149245
3.257867746811174,-3.2066774814103476,2.8846689655072875,0.42553811915799505,-0.3575613248083456,0.4603482701187487,0.2281216564167989
3.3168745387554948,-3.009562410292214,3.7302274363576284,0.1237197550680848,-0.5687838207713138,0.4603482701187487,0.1860095443186718
3.6811258121851314,-2.6128967408290693,3.4284309920723555,0.414710316958142,-0.2258622632566995,0.4603482701187487,0.8176912257905694
3.5432417255270248,-2.810953840444103,4.509670617275461,-0.013942229512041847,-0.962617209194165,0.4603482701187487,0.3965701048093043
3.7842699301274205,-2.7169120056531684,3.2024767532466383,0.43465163736362306,-0.2266016174398203,0.4603482701187487,0.0702012360488245
3.6660447059480106,-3.1544979540110876,2.3957225569597744,0.8069396932799945,-0.01913663827519436,0.4603482701187487,0.0280891239506974
3.89369996418927,-2.947272897764658,3.3361588366836514,0.4304250357476977,-0.2812640530351534,0.4603482701187487,-0.0140229881474296
3.1680407339852508,-1.8130782679043511,3.6884309212994624,-1.3031267534950457,-0.7408013667826936,0.4603482701187487,-0.0666631282700878
3.200023511490531,-1.6243530688633836,1.8806712703723145,-0.3647769895045739,-0.435356224583135,0.4603482701187487,-0.1087752403682134
3.714124274017703,-0.5110139977028293,2.4027552260806346,-0.44135733167172364,-1.1680323593413457,0.4603482701187487,-0.1508873524663405
2.925769850474283,0.39159994717286767,1.8344646426824531,-1.799470407402571,-1.3488855206281383,0.4603482701187487,-0.2035274925889986
3.6903284035722193,1.5802560845382794,0.5562662361570623,-0.8881650558341886,-1.714650863875709,0.4603482701187487,-0.2561676327116568
3.8642799739719766,-0.9734655883790843,1.538646871117565,-0.18620999846457997,-0.8164670790118425,0.4603482701187487,-0.3088077728343149
3.978525670237628,-1.1638186846028393,1.5740897294045926,-0.09373719000433102,-0.6769586324340925,0.4603482701187487,-0.3614479129569731
4.280917475761433,-0.9277115088851134,3.237203142928473,-0.8662500742145807,-1.2140262216333222,0.4603482701187487,-0.4140880530796312
-2.478556648258615,-0.7327710381581741,0.6913896202754457,0.0787854032391799,-0.30077203622656357,0.4603482701187487,0.659770805422595
-3.002110120209581,0.03166814566229776,0.828932956898865,0.2745791287287077,0.10237241593228799,0.4603482701187487,0.649242777398064
-2.804340175502567,0.2990578848071133,0.7173215867084295,0.3353985123393659,0.009507139750759565,0.4603482701187487,0.6281867213490004
-2.600717601217129,0.5948328576580189,0.6093859622063172,0.4428736592304093,-0.18129686403308695,0.4603482701187487,0.6176586933244679
-2.6718355028059437,0.15774791451910458,0.705967821186961,0.36438005503904936,-0.2121822816088142,0.4603482701187487,0.5966026372754059
-0.7112267534171,0.6341030719517338,-0.3806806400773704,0.3125865182061888,-0.8584657434592281,0.4603482701187487,0.5755465812263423
